@runq_delay_us: 
[1]                   57 |@@@                                                 |
[1K, 2K)               7 |@@                                                  |

@per_proc[gnome-shell]: 
[1]                    3 |@                                                   |
[2, 4)                25 |@@@@@@@@@@@@                                        |
[4, 8)                90 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@       |
[8, 16)               33 |@@@@@@@@@@@@@@@@                                    |
[16, 32)             102 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[32, 64)              21 |@@@@@@@@@@                                          |
[64, 128)              2 |@                                                   |
[128, 256)             9 |@@@@                                                |
[256, 512)             0 |                                                    |
[512, 1K)              4 |@@                                                  |
[1K, 2K)               1 |                                                    |
[2K, 4K)               0 |                                                    |
[4K, 8K)               0 |                                                    |
[8K, 16K)              5 |@@                                                  |
[16K, 32K)             6 |@@@                                                 |

@per_proc[kworker/3:0]: 
[2, 4)                11 |@@@                                                 |
[4, 8)               184 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               49 |@@@@@@@@@@@@@                                       |
[16, 32)              43 |@@@@@@@@@@@@                                        |
[32, 64)              12 |@@@                                                 |
[64, 128)              4 |@                                                   |
[128, 256)             2 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              2 |                                                    |
[1K, 2K)               1 |                                                    |
[2K, 4K)               1 |                                                    |
[4K, 8K)               0 |                                                    |
[8K, 16K)              1 |                                                    |
[16K, 32K)             6 |@                                                   |
[32K, 64K)             6 |@                                                   |

@per_proc[kworker/5:2]: 
[2, 4)                24 |@@@@@                                               |
[4, 8)               226 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               41 |@@@@@@@@@                                           |
[16, 32)              19 |@@@@                                                |
[32, 64)              20 |@@@@                                                |
[64, 128)              3 |                                                    |
[128, 256)             2 |                                                    |

@per_proc[dp_sync_taskq]: 
[1]                  127 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[2, 4)                13 |@@@@@                                               |
[4, 8)                43 |@@@@@@@@@@@@@@@@@                                   |
[8, 16)               30 |@@@@@@@@@@@@                                        |
[16, 32)              14 |@@@@@                                               |
[32, 64)               8 |@@@                                                 |
[64, 128)             15 |@@@@@@                                              |
[128, 256)            24 |@@@@@@@@@                                           |
[256, 512)            23 |@@@@@@@@@                                           |
[512, 1K)             15 |@@@@@@                                              |
[1K, 2K)              10 |@@@@                                                |
[2K, 4K)               1 |                                                    |
[4K, 8K)               3 |@                                                   |
[8K, 16K)              6 |@@                                                  |
[16K, 32K)             5 |@@                                                  |

@per_proc[kworker/2:0]: 
[2, 4)                 6 |@                                                   |
[4, 8)               215 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               61 |@@@@@@@@@@@@@@                                      |
[16, 32)              40 |@@@@@@@@@                                           |
[32, 64)              12 |@@                                                  |
[64, 128)              3 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              2 |                                                    |

@per_proc[sleep]: 
[2, 4)                48 |@@@@@@@@@@@@@@@@@@@@@@@@@                           |
[4, 8)                63 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                   |
[8, 16)                2 |@                                                   |
[16, 32)               4 |@@                                                  |
[32, 64)               4 |@@                                                  |
[64, 128)              3 |@                                                   |
[128, 256)             8 |@@@@                                                |
[256, 512)            38 |@@@@@@@@@@@@@@@@@@@@                                |
[512, 1K)             98 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[1K, 2K)              25 |@@@@@@@@@@@@@                                       |
[2K, 4K)              38 |@@@@@@@@@@@@@@@@@@@@                                |
[4K, 8K)               8 |@@@@                                                |
[8K, 16K)              1 |                                                    |

@per_proc[kworker/1:0]: 
[2, 4)                14 |@@@                                                 |
[4, 8)               224 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               56 |@@@@@@@@@@@@@                                       |
[16, 32)              30 |@@@@@@                                              |
[32, 64)               8 |@                                                   |
