@runq_delay_us: 
[1]                   58 |@@@                                                 |
[256, 512)            13 |@                                                   |
[512, 1K)             15 |@                                                   |
[1K, 2K)              22 |@@                                                  |
[2K, 4K)              30 |@@@                                                 |
[4K, 8K)               4 |                                                    |

@per_proc[z_wr_iss]: 
[2, 4)               193 |@@@@@@@@@@@@@@@@@@                                  |
[4, 8)               548 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               78 |@@@@@@@                                             |
[16, 32)              45 |@@@@                                                |
[32, 64)              32 |@@@                                                 |
[64, 128)             45 |@@@@                                                |
[128, 256)            75 |@@@@@@@                                             |
[256, 512)            57 |@@@@@                                               |
[512, 1K)             30 |@@                                                  |
[1K, 2K)              31 |@@                                                  |
[2K, 4K)              28 |@@                                                  |
[4K, 8K)              16 |@                                                   |
[8K, 16K)             14 |@                                                   |
[16K, 32K)             1 |                                                    |

@per_proc[pool-tracker-mi]: 
[1]                   25 |@@                                                  |
[2, 4)                17 |@                                                   |
[4, 8)                30 |@@@                                                 |
[8, 16)               25 |@@                                                  |
[16, 32)             297 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                   |
[32, 64)             120 |@@@@@@@@@@@@@                                       |
[64, 128)             76 |@@@@@@@@                                            |
[128, 256)            62 |@@@@@@                                              |
[256, 512)            90 |@@@@@@@@@@                                          |
[512, 1K)            468 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[1K, 2K)              89 |@@@@@@@@@                                           |
[2K, 4K)              12 |@                                                   |
[4K, 8K)               0 |                                                    |
[8K, 16K)              0 |                                                    |
[16K, 32K)             0 |                                                    |
[32K, 64K)             1 |                                                    |

@per_proc[z_wr_int_0]: 
[1]                   28 |@@                                                  |
[2, 4)               379 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                   |
[4, 8)               596 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)              104 |@@@@@@@@@                                           |
[16, 32)             113 |@@@@@@@@@                                           |
[32, 64)              77 |@@@@@@                                              |
